class,ANN_AAC,RF_AAC,KNN_AAC,ERT_AAC,XGB_AAC,ANN_DPC,RF_DPC,KNN_DPC,ERT_DPC,XGB_DPC,ANN_CKSAAGP,RF_CKSAAGP,KNN_CKSAAGP,ERT_CKSAAGP,XGB_CKSAAGP,ANN_PAAC,RF_PAAC,KNN_PAAC,ERT_PAAC,XGB_PAAC,ANN_PHYC,RF_PHYC,KNN_PHYC,ERT_PHYC,XGB_PHYC
1,0.9802502981390866,0.93,1.0,0.97,0.9917986392974854,0.9987832781913923,0.98,1.0,0.99,0.9972988963127136,0.6327125094100151,0.82,1.0,0.83,0.998029887676239,0.9535238107472163,0.96,1.0,0.99,0.9958373308181763,0.7778012687291901,0.94,1.0,0.97,0.9958386421203613
1,0.9721581908531847,0.91,1.0,0.89,0.9943534135818481,0.9871982207041823,0.96,1.0,0.93,0.9982430934906006,0.6535154260249671,0.93,1.0,0.83,0.9933915138244629,0.9900263323813465,0.95,1.0,0.89,0.9993231296539307,0.7488373945405654,0.62,0.8,0.67,0.23105622828006744
1,0.9657541836115041,0.96,1.0,0.93,0.9957424998283386,0.9995213499597292,0.99,1.0,1.0,0.9984879493713379,0.7535005270403695,0.96,1.0,0.96,0.9996455907821655,0.9759290867687593,0.97,1.0,0.97,0.9915868043899536,0.8318909841445866,0.97,1.0,0.98,0.9907519817352295
1,0.9885461975941601,0.95,1.0,0.94,0.9943051934242249,0.9946707698784218,0.98,1.0,1.0,0.995097815990448,0.4156524599169697,0.73,1.0,0.69,0.970247209072113,0.9548530989013043,0.85,1.0,0.83,0.7678068280220032,0.7383225413717786,0.95,1.0,0.94,0.9899269342422485
1,0.7603385424717227,0.82,1.0,0.92,0.9075593948364258,0.9613878288019994,0.92,1.0,0.96,0.9846892356872559,0.41728367741414335,0.72,1.0,0.78,0.9530763030052185,0.7279477308205996,0.76,0.6,0.76,0.612480878829956,0.6472639107884974,0.69,0.6,0.76,0.9589460492134094
1,0.05435597848573784,0.51,0.8,0.32,0.6002441644668579,0.04702557274843144,0.25,1.0,0.45,0.555671215057373,0.06924649884496102,0.35,0.4,0.32,0.16416162252426147,0.23890555662754093,0.28,0.8,0.32,0.025881091132760048,0.5635431489944113,0.38,0.6,0.42,0.394260048866272
1,0.9781828684633489,0.59,1.0,0.58,0.8637184500694275,0.7330101652446098,0.65,1.0,0.63,0.850548267364502,0.6734065654651883,0.68,0.8,0.54,0.9893429279327393,0.8583972979651159,0.69,0.6,0.61,0.9279062151908875,0.8057770939613342,0.48,0.8,0.43,0.30015674233436584
1,0.61625969367517,0.33,0.4,0.3,0.019547777250409126,0.04769089255559327,0.46,1.0,0.4,0.5436947345733643,0.07468486012522572,0.21,0.4,0.29,0.012172686867415905,0.25320027474506096,0.41,0.2,0.46,0.022757139056921005,0.3710198696163972,0.4,0.8,0.36,0.24364495277404785
1,0.6508299213328673,0.55,0.6,0.66,0.9897543787956238,0.15920165329325892,0.53,1.0,0.56,0.3354511559009552,0.3931290521272589,0.45,0.8,0.48,0.4234056770801544,0.2613928557543156,0.59,0.0,0.55,0.5456522703170776,0.273681389594227,0.39,0.4,0.49,0.058900874108076096
1,0.8612522648163019,0.83,0.8,0.73,0.9995394945144653,0.9939464788636183,0.6,1.0,0.74,0.6701416969299316,0.7020798411037218,0.73,1.0,0.69,0.9626768231391907,0.5389806851897972,0.52,0.8,0.6,0.7673513293266296,0.36662018307102884,0.31,0.6,0.49,0.037073832005262375
1,0.8433928863018988,0.39,0.6,0.31,0.05085759609937668,0.009832438700001807,0.22,1.0,0.12,0.012096966616809368,0.3649983109628793,0.38,1.0,0.43,0.05082367733120918,0.2708371044494123,0.53,0.6,0.45,0.48633232712745667,0.24598585391908495,0.34,0.4,0.28,0.068377286195755
1,0.963714815679594,0.91,1.0,0.95,0.9974967837333679,0.9937801332128864,0.9,1.0,0.96,0.9998026490211487,0.7093752616684867,0.9,1.0,0.98,0.9976571798324585,0.9967884802519342,0.95,1.0,0.99,0.9985346794128418,0.7960011733271384,0.99,1.0,0.98,0.999634861946106
1,0.07944828366859782,0.48,0.4,0.38,0.6138478517532349,0.0004929361543994673,0.37,0.8,0.41,0.7426835894584656,0.0833915132722536,0.21,0.6,0.27,0.04753062129020691,0.27370833533552186,0.32,0.4,0.39,0.011722831055521965,0.5126578825991464,0.34,0.2,0.31,0.560779333114624
1,0.005917151373880926,0.51,0.4,0.46,0.82172030210495,0.008865307603661532,0.41,1.0,0.54,0.568214476108551,0.34606918941436365,0.38,0.4,0.56,0.600848376750946,0.11910688986161869,0.22,0.6,0.26,0.007058358751237392,0.4726981072377833,0.55,0.6,0.49,0.377498060464859
1,0.006293425536060868,0.29,0.2,0.31,0.022703448310494423,0.0005579655592703459,0.26,0.6,0.34,0.49776577949523926,0.8082854981052514,0.39,0.2,0.37,0.5380401611328125,0.3694221203271461,0.3,0.6,0.4,0.2513134181499481,0.06615386210312457,0.18,0.2,0.12,0.007912896573543549
1,0.015527866247555729,0.46,0.8,0.61,0.6895809769630432,0.8373385408768176,0.5,1.0,0.63,0.8523973226547241,0.5142386268604395,0.51,0.2,0.24,0.1761813759803772,0.361572788084645,0.32,0.4,0.47,0.15780383348464966,0.6858868712473899,0.43,0.8,0.46,0.27565905451774597
1,0.9014946257187768,0.73,0.6,0.76,0.9965221881866455,0.1149837778886818,0.46,0.4,0.68,0.7061553597450256,0.36454036061774475,0.62,0.6,0.74,0.8819594383239746,0.9590628468376861,0.46,0.8,0.73,0.10788506269454956,0.8398244903940242,0.79,0.4,0.9,0.7251169085502625
1,0.6762925526265329,0.58,1.0,0.57,0.9303837418556213,0.9999802728629525,0.73,1.0,0.82,0.9830227494239807,0.9786997635462606,0.73,1.0,0.76,0.9869707822799683,0.399519498845848,0.46,0.4,0.49,0.19483736157417297,0.8692405388597456,0.85,0.6,0.88,0.9887162446975708
1,0.005685501275384286,0.31,0.4,0.24,0.013651530258357525,0.9766404041862004,0.55,1.0,0.6,0.5682514905929565,0.9753057802475656,0.54,1.0,0.51,0.8398181200027466,0.14222552078493375,0.35,0.0,0.22,0.4716818034648895,0.4568617453606763,0.28,0.4,0.22,0.003934198059141636
1,0.6988545494660462,0.67,1.0,0.61,0.8528228998184204,0.9941815281744313,0.58,0.6,0.63,0.7091575264930725,0.7305539732917856,0.64,0.8,0.59,0.961060643196106,0.5159866477549625,0.41,0.4,0.44,0.3729677200317383,0.7839200805458764,0.61,0.6,0.61,0.7289611101150513
1,0.9901815954866477,0.44,0.4,0.57,0.9042830467224121,0.7151557255163304,0.6,0.8,0.72,0.6943034529685974,0.873997260737644,0.72,0.6,0.81,0.9451607465744019,0.1801387382495051,0.28,0.4,0.36,0.03463474661111832,0.8377766047245945,0.9,0.2,0.91,0.9223498702049255
1,0.9744323437829985,0.83,1.0,0.9,0.9232125878334045,0.9994563611046833,0.95,1.0,0.96,0.9831474423408508,0.7131585539418006,0.71,0.8,0.92,0.8566532135009766,0.7656162445297773,0.63,0.6,0.73,0.8552216291427612,0.5184391123324106,0.82,0.6,0.84,0.995685338973999
1,0.2549121010485265,0.63,0.2,0.5,0.9631903767585754,0.9908566361628207,0.36,1.0,0.68,0.60221266746521,0.5545125573885509,0.44,0.8,0.47,0.8826082348823547,0.37202331009817335,0.57,0.2,0.57,0.98114013671875,0.40084340579109645,0.34,0.4,0.37,0.4646693170070648
1,0.4590075230156124,0.43,0.6,0.47,0.6305221319198608,0.9936760136818065,0.64,1.0,0.84,0.7688713669776917,0.40475912735045055,0.43,1.0,0.36,0.5577009916305542,0.3634339083578749,0.5,0.2,0.44,0.22684548795223236,0.5835802155189208,0.74,0.4,0.56,0.5987588763237
1,0.9589708886837942,0.52,0.6,0.61,0.8673948645591736,0.9999123414396458,0.65,1.0,0.72,0.9673136472702026,0.9538029564779308,0.61,0.4,0.6,0.11505062878131866,0.5892935869785662,0.7,0.2,0.58,0.861623227596283,0.3331343095595895,0.13,0.2,0.17,0.016080187633633614
1,0.9929830492183096,0.75,0.6,0.49,0.9902210235595703,0.999615694945896,0.35,1.0,0.53,0.3235483169555664,0.47934305597090576,0.52,0.2,0.41,0.7570504546165466,0.28257285546090793,0.54,0.4,0.48,0.7083842754364014,0.6294640264434657,0.43,0.6,0.5,0.1286170482635498
1,0.01288315366516564,0.5,0.8,0.37,0.7591814994812012,0.529034991683892,0.62,1.0,0.59,0.9000099301338196,0.5484264654012186,0.55,1.0,0.69,0.46059098839759827,0.7568682454678577,0.75,0.8,0.88,0.9840461611747742,0.24253875253942694,0.25,0.2,0.21,0.023662731051445007
1,0.2037081740380481,0.48,0.6,0.63,0.40965384244918823,0.04063521314656683,0.32,1.0,0.44,0.03495760262012482,0.675624792143112,0.62,1.0,0.56,0.8372324109077454,0.5325634854176686,0.84,0.8,0.83,0.9953847527503967,0.8725717697419039,0.74,1.0,0.86,0.9614409804344177
1,0.7273140532589144,0.32,0.6,0.54,0.3270465135574341,0.5883871088833763,0.56,0.8,0.62,0.16804006695747375,0.798914128369447,0.62,0.8,0.66,0.9945480227470398,0.7958334540589015,0.74,1.0,0.69,0.7710687518119812,0.7385106925715822,0.76,0.8,0.9,0.9683765172958374
1,0.9187418079600564,0.65,1.0,0.71,0.9319206476211548,0.9736357413049038,0.73,1.0,0.75,0.9575110673904419,0.5924014495384906,0.7,1.0,0.73,0.9951882362365723,0.9918355981612805,0.81,1.0,0.85,0.9880481958389282,0.5369042311352968,0.79,0.6,0.8,0.9793521165847778
1,0.8158733901615913,0.74,0.6,0.92,0.9963990449905396,0.9989730741211464,0.95,1.0,0.96,0.9984545707702637,0.7237689989315915,0.83,0.8,0.92,0.9910658001899719,0.7912439957301679,0.72,0.6,0.92,0.9671837687492371,0.709043404065238,0.54,0.6,0.83,0.5502936244010925
1,0.9857167116159006,0.92,1.0,1.0,0.9957660436630249,0.9994835958182577,0.97,1.0,1.0,0.9890183210372925,0.7566515277491348,0.99,1.0,1.0,0.9998708963394165,0.9565517527543453,0.98,1.0,1.0,0.9974098801612854,0.7504767966122307,0.98,1.0,0.97,0.9944062232971191
1,0.992318278804986,0.99,1.0,0.97,0.9965278506278992,0.9995173773364739,1.0,1.0,1.0,0.9997287392616272,0.9241895949201454,0.97,1.0,1.0,0.997774064540863,0.9812514908667456,1.0,1.0,0.99,0.9992908239364624,0.7974815880996884,0.98,1.0,0.98,0.9976917505264282
1,0.8490994427801674,0.66,0.4,0.59,0.9800243973731995,0.9918157212109485,0.58,1.0,0.76,0.9013287425041199,0.3552117483491344,0.58,0.8,0.58,0.9539486169815063,0.6956844409693388,0.57,0.4,0.56,0.9919981360435486,0.49224393065200006,0.68,0.6,0.68,0.7946886420249939
1,0.9438271534253725,0.52,1.0,0.59,0.77816241979599,0.9994418719841958,0.64,1.0,0.76,0.9953783750534058,0.6001330912528784,0.54,1.0,0.48,0.5786871910095215,0.545209496914448,0.5,0.4,0.41,0.7485865950584412,0.2912907481304808,0.46,0.2,0.52,0.0761215090751648
0,0.17391378471962343,0.09,1.0,0.23,0.0022345613688230515,0.0024973046223007375,0.13,0.8,0.16,0.019303465262055397,0.292352286981399,0.22,0.4,0.13,0.0013344530016183853,0.19501606115998,0.1,0.0,0.19,0.005462307017296553,0.5327814774254857,0.52,0.6,0.55,0.8990164995193481
0,0.8091003531150576,0.7,1.0,0.58,0.7520691156387329,0.8669749144654455,0.36,1.0,0.46,0.0841483548283577,0.5263755062986291,0.54,0.8,0.34,0.3734470307826996,0.5627852805215894,0.59,0.4,0.48,0.7262978553771973,0.5721743838067331,0.81,0.8,0.7,0.9953393936157227
0,0.42844251471413397,0.46,0.6,0.51,0.4371553957462311,0.9505014368144685,0.61,1.0,0.63,0.6023593544960022,0.75648598120986,0.66,1.0,0.45,0.4925086796283722,0.5944346417365922,0.68,0.6,0.63,0.4613870084285736,0.5913071810505238,0.86,0.4,0.63,0.9857268929481506
0,0.33248405328071107,0.25,1.0,0.33,0.02295304462313652,0.8568622098820234,0.5,1.0,0.41,0.4673772156238556,0.6107512267341987,0.24,1.0,0.33,0.08873934298753738,0.26126322786844375,0.38,0.2,0.25,0.47047579288482666,0.4491146446932871,0.25,0.4,0.4,0.05361538752913475
0,2.511654430888081e-05,0.17,0.2,0.09,0.03524301201105118,7.54465712978182e-05,0.12,0.0,0.09,0.043525002896785736,0.017059181076075774,0.08,0.2,0.0,0.017442770302295685,0.07879904021039572,0.14,0.2,0.1,0.005471664015203714,0.25927743441366913,0.31,0.4,0.1,0.01582927070558071
0,0.013695601573628159,0.09,0.0,0.05,0.0008854213519953191,0.0023297867131352374,0.07,0.4,0.02,0.026352671906352043,0.01265970909771149,0.11,0.6,0.07,0.004267434123903513,0.03062460591649815,0.12,0.0,0.1,0.006116997916251421,0.015438499788797374,0.21,0.0,0.26,0.15954171121120453
0,0.07846440205276807,0.31,0.2,0.4,0.14741487801074982,0.4092353434780887,0.27,0.8,0.32,0.11512090265750885,0.6051396801983495,0.22,0.6,0.1,0.04819730669260025,0.048389508405255126,0.43,0.2,0.31,0.12444088608026505,0.4464944864213431,0.28,0.2,0.27,0.020016733556985855
0,0.0041144124326439185,0.12,0.2,0.17,0.005085940007120371,0.018516239299285517,0.38,0.8,0.35,0.4524449110031128,0.31348981969765555,0.22,0.8,0.37,0.026181068271398544,0.1015553926130023,0.1,0.2,0.17,0.005295481067150831,0.2866201877811339,0.2,0.4,0.33,0.05773448944091797
0,0.2529668568918892,0.38,0.4,0.4,0.2614615261554718,0.7150161617551749,0.59,1.0,0.62,0.9761219024658203,0.6197704899607126,0.81,1.0,0.82,0.9847283363342285,0.24116671587095,0.56,0.4,0.58,0.8518235087394714,0.5179710503445509,0.75,1.0,0.7,0.9283799529075623
0,0.020552431910829,0.36,0.2,0.3,0.08307567238807678,0.07046173650429796,0.41,0.8,0.47,0.7611071467399597,0.47371024466001277,0.29,0.4,0.34,0.077786386013031,0.11591415691124107,0.28,0.0,0.27,0.04892030358314514,0.6634763603162758,0.34,0.6,0.32,0.03854606673121452
0,0.9023506922249118,0.59,0.8,0.69,0.9225896596908569,0.9273606328684024,0.58,1.0,0.62,0.8500308990478516,0.6228723164433709,0.48,0.8,0.59,0.04563096538186073,0.9416549369839385,0.56,0.4,0.59,0.5729922652244568,0.6092175188641796,0.27,0.6,0.29,0.013906602747738361
0,0.01797891492813661,0.1,0.2,0.09,0.00116554438136518,0.00015639671765028926,0.06,0.6,0.08,0.03984598070383072,0.36536848324644616,0.12,1.0,0.16,0.0018433559453114867,0.05060791178912728,0.19,0.4,0.19,0.00348045420832932,0.12462185682697345,0.3,0.2,0.23,0.48277756571769714
0,0.3818899717298838,0.37,0.6,0.4,0.12033610790967941,0.0017414527468388738,0.28,0.8,0.05,0.025366932153701782,0.06601028659132076,0.14,0.2,0.1,0.003093292471021414,0.2816236821259869,0.11,0.2,0.17,0.021265501156449318,0.19156499103183214,0.25,0.4,0.15,0.034477025270462036
0,0.4067062603913317,0.27,0.2,0.2,0.009659403935074806,0.8688921685309252,0.34,1.0,0.52,0.6070048809051514,0.10950195266287788,0.09,0.6,0.12,0.0014431449817493558,0.26795088712856974,0.18,0.0,0.17,0.07505223155021667,0.393405010994345,0.77,0.4,0.61,0.97849041223526
0,0.03719312194604749,0.28,0.4,0.26,0.016237501055002213,0.5961954010374458,0.34,0.8,0.27,0.2221340537071228,0.06533581752929905,0.21,0.8,0.21,0.011942222714424133,0.34214978295641674,0.13,0.2,0.16,0.006347349379211664,0.24796617388850306,0.1,0.2,0.13,0.0017070570029318333
0,0.9801859891724297,0.59,0.8,0.49,0.4757377803325653,0.23494035392029225,0.48,0.8,0.58,0.6736428141593933,0.12124841868915717,0.35,0.8,0.4,0.0433051660656929,0.5261003443542299,0.52,0.4,0.42,0.25378185510635376,0.7607122404520811,0.36,0.6,0.39,0.3600109815597534
0,0.22231877161878183,0.26,0.4,0.1,0.09076044708490372,0.012049127586120438,0.09,0.4,0.01,0.020487133413553238,0.16072325174875335,0.07,0.2,0.03,0.013405823148787022,0.3578589197040612,0.14,0.4,0.11,0.015558183193206787,0.6528029846906055,0.52,1.0,0.3,0.020196497440338135
0,0.5347644902307901,0.65,0.6,0.66,0.6352479457855225,0.82583885005332,0.32,1.0,0.39,0.0069664171896874905,0.6900265248764388,0.48,0.4,0.55,0.5707426071166992,0.6647557971894951,0.6,1.0,0.71,0.8801625967025757,0.49980634483868325,0.71,0.6,0.85,0.9517530798912048
0,0.00708554397150861,0.02,0.6,0.11,0.00014961468696128577,0.007658647754013679,0.15,0.6,0.18,0.07374697178602219,0.6196188334775241,0.24,0.4,0.17,0.018594933673739433,0.05305720568845726,0.23,0.0,0.17,0.024569978937506676,0.2747803635434075,0.1,0.0,0.16,0.0043081436306238174
0,0.0024855870786319252,0.07,0.2,0.0,0.009381774812936783,0.0006364634637214916,0.05,0.2,0.0,0.02368217147886753,0.4223686164040862,0.26,0.4,0.04,0.025516029447317123,0.09135298063917068,0.13,0.2,0.02,0.00506063224747777,0.4640381103970402,0.24,0.6,0.16,0.046461813151836395
0,0.9569942664607695,0.56,0.0,0.49,0.9820031523704529,0.6894467951138282,0.46,1.0,0.51,0.4439830183982849,0.3139439121664744,0.54,0.8,0.43,0.49723175168037415,0.8103262434319849,0.67,0.4,0.53,0.6951441764831543,0.5430543865102171,0.26,0.2,0.17,0.028568800538778305
0,0.00957509290789686,0.09,0.0,0.07,0.0005217924481257796,0.005929633470618801,0.16,0.6,0.08,0.13346481323242188,0.08480376728047259,0.01,0.0,0.08,0.00029739257297478616,0.09929588691095328,0.04,0.0,0.05,0.0009549960377626121,0.4703117265371039,0.22,0.6,0.33,0.18000462651252747
0,0.05995818521025964,0.16,0.0,0.43,0.016846541315317154,0.7753791712832567,0.24,0.6,0.37,0.49322906136512756,0.3697307311625048,0.44,1.0,0.45,0.08723940700292587,0.12242318941895479,0.33,0.0,0.27,0.01671418361365795,0.26328472784804874,0.23,0.2,0.15,0.2357933223247528
0,0.09144783592933844,0.12,0.0,0.2,0.008073107339441776,0.001616327371307728,0.21,0.4,0.06,0.0425187386572361,0.13059376528289307,0.19,0.2,0.08,0.003802242921665311,0.1810395708145973,0.27,0.4,0.12,0.06560444086790085,0.3071436793775334,0.23,0.6,0.1,0.2510148286819458
0,0.039369190283077365,0.3,0.4,0.33,0.013578342273831367,0.027032949394773725,0.26,0.8,0.15,0.013182448223233223,0.5154152596276507,0.45,1.0,0.41,0.8549878597259521,0.10188982377253321,0.38,0.6,0.28,0.06813689321279526,0.6127397283528542,0.53,0.6,0.37,0.32375016808509827
0,0.8850847982049387,0.25,0.8,0.29,0.02486395090818405,0.9742851695182907,0.6,1.0,0.59,0.8832055926322937,0.18904056701133046,0.16,0.8,0.44,0.000740015646442771,0.22402850058971718,0.05,0.2,0.18,0.012510041706264019,0.4041586988668942,0.35,0.4,0.42,0.21011054515838623
0,0.0014419971041455995,0.22,0.2,0.13,0.030736422166228294,0.002867757682700071,0.15,0.8,0.16,0.008355137892067432,0.2095302124320161,0.23,0.8,0.32,0.005682921037077904,0.1276308773303562,0.24,0.2,0.17,0.01674998737871647,0.2757529037897267,0.19,0.2,0.15,0.022224195301532745
0,0.10904208246072793,0.26,0.4,0.08,0.007602055557072163,0.0010596511832373819,0.07,0.0,0.02,0.008724764920771122,0.4011886770230429,0.19,0.4,0.1,0.015641966834664345,0.4245526913407372,0.29,0.0,0.11,0.009224362671375275,0.4004631276101041,0.44,0.6,0.28,0.14918506145477295
0,0.005432290831398776,0.22,0.2,0.11,0.02237040549516678,0.0016267750537869317,0.13,1.0,0.16,0.057866279035806656,0.020226402379543006,0.17,0.2,0.16,0.0020243043545633554,0.11678567417564967,0.17,0.0,0.23,0.018757205456495285,0.15883868552046349,0.17,0.6,0.15,0.048372648656368256
0,0.02567912529243682,0.18,0.2,0.2,0.0021674702875316143,0.028375894219004823,0.27,0.6,0.18,0.10269621759653091,0.023435521203951926,0.19,0.2,0.16,0.0029140287078917027,0.34058161392712705,0.14,0.2,0.26,0.006279482506215572,0.2747053890190855,0.24,0.0,0.21,0.0034379158169031143
0,0.9999759547213753,0.68,0.8,0.55,0.8587329983711243,0.9999976881052033,0.62,1.0,0.61,0.17373459041118622,0.7549124216070613,0.55,0.6,0.56,0.3033464848995209,0.9300339671685963,0.61,0.8,0.71,0.9649891257286072,0.6052668069362674,0.85,0.6,0.82,0.9977604150772095
0,0.00037077545389970683,0.13,0.2,0.16,0.01143468078225851,0.0011871131618666243,0.1,0.4,0.03,0.05311964079737663,0.047634636373785184,0.13,0.4,0.14,0.00764815416187048,0.05273221345175056,0.23,0.0,0.23,0.06699806451797485,0.13338337388591004,0.2,0.2,0.16,0.0035458309575915337
0,0.3423337499942964,0.21,0.2,0.25,0.010499618947505951,0.26072758528239426,0.28,0.6,0.07,0.025058887898921967,0.26536950850849644,0.32,0.4,0.39,0.026436515152454376,0.1725451988632302,0.11,0.0,0.08,0.03788309544324875,0.6289146757665075,0.5,0.8,0.49,0.5460594296455383
0,0.05971173464070584,0.08,0.4,0.13,0.00043645731057040393,0.14559830497098772,0.16,0.8,0.06,0.0986444503068924,0.5291047432276118,0.32,0.0,0.28,0.04829944297671318,0.16586283793252884,0.29,0.2,0.25,0.006835689768195152,0.5571215629330835,0.56,0.6,0.59,0.9097042679786682
0,0.02677636019470624,0.14,0.2,0.18,0.011727510951459408,0.01602449002390468,0.14,0.8,0.07,0.052214834839105606,0.23034206300717544,0.25,0.8,0.25,0.04986356943845749,0.1642908031055613,0.14,0.0,0.18,0.013207407668232918,0.2988868812196516,0.34,0.0,0.38,0.46235391497612
0,0.003892702639376118,0.37,0.4,0.3,0.08298315107822418,0.009128328222553089,0.28,0.6,0.15,0.06059135124087334,0.7631067923460579,0.55,0.4,0.35,0.5827341079711914,0.16535936465028372,0.48,0.0,0.48,0.3889825642108917,0.30581577827774975,0.36,0.4,0.22,0.21109649538993835
0,0.002406102261549892,0.19,0.6,0.31,0.0050269062630832195,0.4182389939187645,0.32,0.8,0.14,0.35252898931503296,0.4290248234700905,0.28,0.8,0.32,0.032754432410001755,0.18150962941311627,0.29,0.4,0.32,0.5154943466186523,0.1574846458310451,0.3,1.0,0.23,0.04947106912732124
0,0.0037041689454273986,0.17,0.4,0.25,0.0016004081116989255,0.11692983552192167,0.32,1.0,0.42,0.08461849391460419,0.3298972470367422,0.57,1.0,0.52,0.43297186493873596,0.05870339567353315,0.36,0.0,0.27,0.015910251066088676,0.3222969255284609,0.4,0.2,0.47,0.13647609949111938
0,0.010186915037376888,0.24,0.4,0.15,0.0042546093463897705,0.004477517381638269,0.21,0.8,0.13,0.08017310500144958,0.04153651085927939,0.19,0.6,0.13,0.003989277873188257,0.12218721517754019,0.07,0.2,0.1,0.00557814771309495,0.09756106666937506,0.06,0.2,0.15,0.0011847520945593715
0,0.9312503567678261,0.6,0.6,0.62,0.8358938097953796,0.9479337147787632,0.51,1.0,0.54,0.3872734606266022,0.850465285732354,0.68,1.0,0.58,0.9825657606124878,0.8998523305854044,0.72,0.6,0.64,0.9452749490737915,0.6382911434306672,0.52,0.2,0.6,0.6832937002182007
0,0.7269005920701487,0.37,0.6,0.24,0.2250899225473404,0.006230845848816942,0.22,0.6,0.1,0.047324687242507935,0.49724993912969273,0.36,0.4,0.27,0.06992005556821823,0.7024980627751815,0.4,0.4,0.27,0.6668593883514404,0.36733234462175895,0.36,0.6,0.29,0.0988728255033493
0,0.39910630703808503,0.51,0.6,0.47,0.2167235165834427,0.0033967362430829796,0.16,0.8,0.29,0.12312579900026321,0.587053699448675,0.52,1.0,0.61,0.3082313537597656,0.18482285166324022,0.43,0.2,0.4,0.34275197982788086,0.19787823452412692,0.37,0.4,0.42,0.2783159017562866
0,0.6646396995788527,0.44,0.8,0.41,0.17788934707641602,0.34432291827037154,0.33,0.8,0.29,0.18939007818698883,0.0741852182903651,0.16,0.6,0.15,0.0051128072664141655,0.3074663380717372,0.34,0.6,0.38,0.01270808931440115,0.4993512840168876,0.37,0.6,0.45,0.8135392069816589
0,0.00893211224891328,0.4,0.8,0.32,0.06560903042554855,0.001189277576779057,0.14,1.0,0.22,0.020311031490564346,0.03344598081624311,0.23,0.2,0.29,0.002137015340849757,0.23851911676240092,0.37,0.6,0.31,0.009380530565977097,0.49969003540319173,0.79,0.8,0.74,0.9839995503425598
0,0.008875544489648722,0.29,0.6,0.35,0.05120183527469635,0.33263023459367297,0.36,1.0,0.38,0.20263837277889252,0.25804748667517574,0.16,0.8,0.2,0.0027346028946340084,0.15076132018643007,0.36,0.4,0.4,0.06578867137432098,0.4114829077809189,0.44,0.2,0.28,0.057344213128089905
0,0.3859397370548557,0.35,1.0,0.52,0.15692470967769623,0.8441773192215132,0.38,0.8,0.46,0.7421093583106995,0.4929249094771741,0.45,0.8,0.51,0.33841773867607117,0.5753386189194334,0.62,0.4,0.64,0.9195948839187622,0.6842673762895127,0.72,0.8,0.66,0.9931377172470093
0,0.9435233847173587,0.58,1.0,0.62,0.8863565921783447,0.05361135715762468,0.3,1.0,0.45,0.02175731398165226,0.2052538571230089,0.41,1.0,0.52,0.40252894163131714,0.34407196616634306,0.18,0.0,0.24,0.02141190879046917,0.36025954146167927,0.37,0.2,0.5,0.32076212763786316
0,0.06704096932480771,0.42,1.0,0.31,0.5912466049194336,0.9314063941897022,0.35,0.8,0.27,0.39261651039123535,0.43445409200319673,0.25,0.8,0.29,0.03231567516922951,0.27777573694943525,0.27,0.2,0.28,0.012783982791006565,0.4002943050776768,0.18,0.2,0.18,0.13521377742290497
0,0.8159703820175762,0.39,0.2,0.29,0.08861716836690903,0.1924166677275246,0.5,0.8,0.44,0.9222767949104309,0.2840897159871969,0.3,0.6,0.42,0.10953991860151291,0.6191452764805929,0.31,0.4,0.37,0.6906304955482483,0.6011861036993751,0.7,0.2,0.73,0.8958752751350403
0,0.5572417624515339,0.54,0.6,0.52,0.9376526474952698,0.9725031547978102,0.54,1.0,0.64,0.2469521164894104,0.6937420402987362,0.62,1.0,0.56,0.9881366491317749,0.4729196432743358,0.64,0.6,0.6,0.6261366605758667,0.3866890765869408,0.27,0.2,0.18,0.014761580154299736
0,0.7092690381634247,0.17,0.6,0.27,0.014455357566475868,0.285025799112596,0.24,1.0,0.22,0.5441357493400574,0.5062924175651602,0.36,1.0,0.28,0.040008578449487686,0.2624767590886345,0.29,0.2,0.28,0.06929419189691544,0.17525895411948392,0.32,0.2,0.21,0.1712292581796646
0,0.011838759018039888,0.24,0.4,0.22,0.011136559769511223,0.01796899245143291,0.19,0.6,0.18,0.00487510534003377,0.548305027109494,0.26,0.6,0.12,0.06100456416606903,0.05684714277454436,0.14,0.0,0.16,0.008954159915447235,0.2604034165272708,0.15,0.4,0.22,0.024145834147930145
0,0.012475361151400039,0.15,0.0,0.21,0.021712804213166237,0.010563751992179828,0.21,0.6,0.29,0.7279363870620728,0.6201975946729457,0.28,0.0,0.35,0.20174191892147064,0.1388835683979759,0.16,0.0,0.1,0.03558575361967087,0.4348283451137559,0.37,0.2,0.25,0.050321951508522034
0,0.7567963815162767,0.57,0.8,0.54,0.5954257249832153,0.07558818825179865,0.51,1.0,0.34,0.7178001403808594,0.33239657575161646,0.42,0.4,0.42,0.09352374821901321,0.7706740679622864,0.52,0.0,0.53,0.8773399591445923,0.6479115939396342,0.55,0.4,0.56,0.8588997721672058
0,0.0172428628007249,0.26,0.6,0.31,0.09383939951658249,0.15612326872928708,0.34,0.8,0.29,0.06926349550485611,0.02875749396445818,0.2,0.4,0.34,0.0885656327009201,0.10687668960055549,0.19,0.2,0.33,0.008674083277583122,0.6084739342271757,0.62,1.0,0.41,0.4682908356189728
